,id,frame_num,box_height,box_width,box_xc_pixels,box_yc_pixels,box_xc_cm,box_yc_cm,Gender,Age
10182,17,2153,32,8,143,28,223,3765,Male,60+
10183,18,2153,44,14,70,39,-26,2718,Male,19-25
10184,19,2153,130,66,336,219,263,-613,Female,0-18
10185,2,2154,105,58,245,231,175,-553,Female,60+
10186,3,2154,105,54,181,231,107,-551,Female,41-60
10187,7,2154,78,24,81,111,0,514,Female,19-25
10188,17,2154,32,8,143,28,223,3765,Male,19-25
10189,18,2154,44,17,72,39,-16,2719,Male,26-40
10190,19,2154,130,68,334,219,262,-613,Female,41-60
10191,2,2155,106,58,245,231,174,-558,Male,60+
10192,3,2155,105,54,181,231,107,-551,Male,41-60
10193,7,2155,78,24,81,111,0,514,Female,19-25
10194,17,2155,32,8,143,28,223,3765,Male,60+
10195,18,2155,44,18,73,39,-12,2719,Male,60+
10196,19,2155,131,67,332,218,260,-613,Female,19-25
10197,2,2156,106,58,245,231,174,-558,Female,19-25
10198,3,2156,105,54,181,231,107,-551,Female,26-40
10199,7,2156,78,24,81,111,0,514,Female,26-40
10200,17,2156,32,8,143,28,223,3765,Female,60+
10201,18,2156,44,18,73,39,-12,2719,Male,0-18
10202,19,2156,130,68,332,219,260,-613,Female,26-40
10203,2,2157,106,59,244,231,174,-558,Female,60+
10204,3,2157,105,56,180,231,107,-551,Male,19-25
10205,7,2157,78,24,81,111,0,514,Female,19-25
10206,17,2157,36,9,142,27,214,3606,Female,0-18
10207,18,2157,44,19,75,39,-4,2719,Male,0-18
10208,19,2157,133,61,327,217,251,-617,Female,0-18
10209,2,2158,107,59,244,230,174,-558,Male,19-25
10210,3,2158,104,56,179,232,106,-551,Female,41-60
10211,7,2158,78,24,81,111,0,514,Male,19-25
10212,17,2158,36,11,141,27,214,3606,Male,41-60
10213,18,2158,43,18,75,39,-6,2757,Male,26-40
10214,19,2158,134,57,324,217,245,-621,Female,41-60
10215,2,2159,106,59,244,231,174,-558,Female,26-40
10216,3,2159,104,55,179,232,105,-551,Male,26-40
10217,7,2159,78,24,81,111,0,514,Female,19-25
10218,17,2159,36,11,141,27,214,3606,Female,0-18
10219,18,2159,44,19,74,39,-7,2719,Male,41-60
10220,19,2159,136,54,323,216,242,-625,Female,26-40
10221,2,2160,105,59,244,231,174,-553,Male,41-60
10222,3,2160,103,54,180,232,106,-547,Male,0-18
10223,7,2160,78,24,81,111,0,514,Female,60+
10224,17,2160,36,12,141,27,216,3606,Male,60+
10225,18,2160,44,19,74,39,-7,2719,Female,41-60
10226,19,2160,136,52,321,216,239,-625,Male,19-25
10227,2,2161,105,59,244,231,174,-553,Female,41-60
10228,3,2161,103,54,180,232,106,-547,Male,19-25
10229,7,2161,78,24,81,111,0,514,Female,60+
10230,17,2161,36,12,141,27,216,3606,Female,41-60
10231,18,2161,44,19,74,39,-7,2719,Female,60+
10232,19,2161,137,52,321,215,239,-625,Male,60+
10233,2,2162,105,58,245,231,175,-553,Male,0-18
10234,3,2162,101,54,181,233,108,-542,Male,0-18
10235,7,2162,78,24,81,111,0,514,Female,41-60
10236,17,2162,37,12,140,27,211,3554,Male,60+
10237,18,2162,44,16,76,39,-6,2719,Male,19-25
10238,19,2162,137,48,317,215,233,-625,Female,26-40
10239,2,2163,104,58,245,232,175,-553,Female,26-40
10240,3,2163,100,54,182,234,109,-542,Female,60+
10241,7,2163,78,24,81,111,0,514,Female,0-18
10242,17,2163,37,13,139,27,209,3554,Female,0-18
10243,18,2163,44,15,76,39,-7,2719,Female,60+
10244,19,2163,137,47,315,215,231,-625,Female,0-18
10245,2,2164,103,58,245,232,175,-549,Male,26-40
10246,3,2164,100,54,182,234,109,-542,Female,26-40
10247,7,2164,78,24,81,111,0,514,Male,19-25
10248,17,2164,37,13,139,27,209,3554,Female,60+
10249,18,2164,44,13,77,39,-7,2719,Female,0-18
10250,19,2164,137,47,312,215,228,-625,Female,60+
10251,2,2165,103,58,245,232,175,-549,Male,60+
10252,3,2165,98,54,183,235,110,-538,Female,41-60
10253,7,2165,78,24,81,111,0,514,Male,26-40
10254,17,2165,37,13,139,27,209,3554,Female,19-25
10255,18,2165,44,12,79,39,-3,2719,Male,26-40
10256,19,2165,137,56,305,215,225,-624,Male,19-25
10257,2,2166,102,57,245,233,175,-549,Female,41-60
10258,3,2166,98,53,183,235,110,-538,Female,60+
10259,7,2166,78,24,81,111,0,514,Male,60+
10260,17,2166,37,13,139,27,209,3554,Female,60+
10261,18,2166,45,11,80,38,-1,2719,Male,26-40
10262,19,2166,136,55,302,216,222,-624,Male,0-18
10263,2,2167,102,57,245,233,175,-549,Male,41-60
10264,3,2167,99,54,184,234,111,-538,Female,0-18
10265,7,2167,78,24,81,111,0,514,Male,0-18
10266,17,2167,37,12,139,27,207,3554,Male,26-40
10267,18,2167,44,10,81,39,0,2719,Male,26-40
10268,19,2167,136,52,301,216,219,-624,Male,19-25
10269,2,2168,102,57,245,233,175,-549,Male,19-25
10270,3,2168,99,53,184,234,111,-538,Female,19-25
10271,7,2168,78,24,81,111,0,514,Male,26-40
10272,17,2168,37,12,139,27,207,3554,Female,19-25
10273,18,2168,45,10,82,39,2,2682,Female,19-25
10274,19,2168,136,51,301,216,219,-624,Female,41-60
10275,2,2169,101,57,246,233,177,-544,Male,41-60
10276,3,2169,99,54,185,234,112,-538,Female,26-40
10277,7,2169,78,24,81,111,0,514,Female,41-60
10278,17,2169,37,14,138,27,207,3554,Male,41-60
10279,18,2169,45,14,84,39,14,2683,Female,26-40
10280,19,2169,137,50,301,215,218,-624,Male,26-40
10281,2,2170,101,58,247,233,178,-545,Male,41-60
10282,3,2170,99,55,185,234,113,-538,Female,41-60
10283,7,2170,78,24,81,111,0,514,Female,60+
10284,17,2170,37,14,138,27,207,3554,Female,26-40
10285,18,2170,44,17,85,39,21,2720,Male,0-18
10286,19,2170,139,47,299,214,214,-628,Male,41-60
10287,2,2171,101,58,247,233,178,-545,Male,26-40
10288,3,2171,99,55,185,234,113,-538,Female,0-18
10289,7,2171,78,24,81,111,0,514,Female,19-25
10290,17,2171,37,14,138,27,207,3554,Male,0-18
10291,18,2171,44,17,85,39,21,2720,Male,19-25
10292,19,2171,139,47,299,214,214,-628,Female,41-60
10293,2,2172,101,57,247,233,178,-544,Female,60+
10294,3,2172,99,56,187,234,115,-538,Female,19-25
10295,7,2172,78,24,81,111,0,514,Male,60+
10296,17,2172,37,11,136,27,195,3554,Male,19-25
10297,18,2172,44,20,89,39,38,2721,Male,41-60
10298,19,2172,142,43,294,213,206,-636,Female,26-40
10299,2,2173,101,57,247,233,178,-544,Female,0-18
10300,3,2173,98,56,187,235,115,-538,Female,19-25
10301,7,2173,78,24,81,111,0,514,Female,60+
10302,17,2173,37,11,136,27,195,3554,Female,26-40
10303,18,2173,44,21,89,39,39,2721,Male,41-60
10304,19,2173,144,48,291,212,205,-640,Male,60+
10305,2,2174,101,57,247,233,178,-544,Female,19-25
10306,3,2174,98,56,187,235,115,-538,Female,41-60
10307,7,2174,78,24,81,111,0,514,Male,19-25
10308,17,2174,36,12,136,28,197,3554,Female,60+
10309,18,2174,45,21,89,38,39,2721,Male,41-60
10310,19,2174,144,47,290,212,204,-640,Male,0-18
10311,2,2175,101,57,248,233,179,-545,Female,19-25
10312,3,2175,98,56,187,235,115,-538,Male,60+
10313,7,2175,78,24,81,111,0,514,Female,0-18
10314,17,2175,36,12,135,28,193,3553,Male,26-40
10315,18,2175,45,21,89,38,39,2721,Female,0-18
10316,19,2175,144,52,288,212,204,-640,Male,26-40
10317,2,2176,101,58,249,233,180,-545,Female,60+
10318,3,2176,97,55,187,235,115,-533,Female,41-60
10319,7,2176,78,24,81,111,0,514,Male,60+
10320,17,2176,36,12,135,28,193,3553,Female,19-25
10321,18,2176,45,21,89,38,39,2721,Male,26-40
10322,19,2176,144,55,285,212,203,-640,Female,26-40
10323,2,2177,101,57,249,233,180,-545,Male,41-60
10324,3,2177,96,56,188,236,117,-533,Male,0-18
10325,7,2177,78,24,81,111,0,514,Female,19-25
10326,17,2177,36,11,134,28,188,3553,Male,26-40
10327,18,2177,45,20,90,38,41,2721,Female,0-18
10328,19,2177,144,55,284,212,202,-640,Female,19-25
10329,2,2178,101,57,249,233,180,-545,Male,60+
10330,3,2178,95,56,188,236,117,-529,Male,60+
10331,7,2178,78,24,81,111,0,514,Female,0-18
10332,17,2178,35,11,134,28,190,3604,Male,41-60
10333,18,2178,45,19,90,38,39,2721,Female,0-18
10334,19,2178,144,57,283,212,202,-640,Female,26-40
10335,2,2179,100,57,249,234,180,-545,Female,60+
10336,3,2179,93,56,188,237,117,-524,Female,41-60
10337,7,2179,78,24,81,111,0,514,Female,0-18
10338,17,2179,36,11,134,28,188,3553,Female,0-18
10339,18,2179,46,18,92,38,43,2684,Female,41-60
10340,19,2179,144,56,282,212,200,-640,Female,0-18
10341,2,2180,100,57,249,234,180,-545,Male,60+
10342,3,2180,93,56,188,237,117,-524,Female,0-18
10343,7,2180,78,24,81,111,0,514,Male,0-18
10344,17,2180,36,12,134,28,190,3553,Male,19-25
10345,18,2180,46,16,93,38,43,2684,Male,60+
10346,19,2180,144,58,281,212,200,-640,Female,0-18
10347,2,2181,100,57,249,234,180,-545,Female,0-18
10348,3,2181,93,56,188,237,117,-524,Female,0-18
10349,7,2181,78,24,81,111,0,514,Male,19-25
10350,17,2181,36,12,134,28,190,3553,Female,26-40
10351,18,2181,46,16,93,38,43,2684,Female,0-18
10352,19,2181,144,58,281,212,200,-640,Male,60+
10353,2,2182,99,56,250,234,181,-540,Male,60+
10354,3,2182,90,55,188,239,117,-519,Male,0-18
10355,7,2182,78,24,81,111,0,514,Female,26-40
10356,17,2182,36,10,133,28,183,3553,Male,41-60
10357,18,2182,46,16,97,38,55,2684,Male,41-60
10358,19,2182,145,55,276,211,194,-640,Female,26-40
10359,2,2183,98,56,250,235,181,-540,Male,26-40
10360,3,2183,89,55,188,239,118,-515,Female,19-25
10361,7,2183,78,24,81,111,0,514,Female,19-25
10362,17,2183,36,11,132,28,181,3553,Female,41-60
10363,18,2183,46,16,99,38,61,2685,Male,26-40
10364,19,2183,146,54,275,211,192,-644,Male,19-25
10365,2,2184,98,57,250,235,181,-540,Male,60+
10366,3,2184,89,55,188,239,118,-515,Male,0-18
10367,7,2184,78,24,81,111,0,514,Female,0-18
10368,17,2184,36,12,133,28,186,3553,Female,0-18
10369,18,2184,46,16,100,38,63,2685,Male,26-40
10370,19,2184,144,53,273,208,192,-623,Male,19-25
10371,2,2185,98,57,250,235,181,-540,Female,19-25
10372,3,2185,89,55,188,239,118,-515,Female,0-18
10373,7,2185,78,24,81,111,0,514,Male,19-25
10374,17,2185,36,13,132,28,185,3553,Female,26-40
10375,18,2185,46,15,101,38,65,2685,Female,19-25
10376,19,2185,142,51,271,206,191,-606,Female,26-40
10377,2,2186,98,57,250,235,181,-540,Female,19-25
10378,3,2186,89,55,188,239,118,-515,Female,41-60
10379,7,2186,78,24,81,111,0,514,Male,0-18
10380,17,2186,36,14,132,28,186,3553,Female,0-18
10381,18,2186,46,15,101,38,65,2685,Female,26-40
10382,19,2186,142,51,271,206,191,-606,Male,60+
10383,2,2187,96,58,250,236,182,-536,Female,26-40
10384,3,2187,89,55,188,239,118,-515,Male,60+
10385,7,2187,78,24,81,111,0,514,Male,0-18
10386,17,2187,36,16,132,28,190,3553,Female,60+
10387,18,2187,46,17,103,38,74,2685,Female,60+
10388,19,2187,143,45,269,204,187,-602,Male,26-40
10389,2,2188,96,58,250,236,182,-536,Female,41-60
10390,3,2188,89,55,188,239,118,-515,Female,41-60
10391,7,2188,78,24,81,111,0,514,Male,60+
10392,17,2188,36,16,132,28,190,3553,Male,60+
10393,18,2188,47,20,105,38,83,2649,Male,26-40
10394,19,2188,142,43,268,204,185,-598,Female,0-18
10395,2,2189,95,58,250,236,183,-531,Male,0-18
10396,3,2189,89,56,188,239,118,-515,Male,26-40
10397,7,2189,78,24,81,111,0,514,Male,26-40
10398,17,2189,36,16,132,28,190,3553,Female,60+
10399,18,2189,47,21,105,38,85,2649,Female,26-40
10400,19,2189,142,44,267,204,185,-598,Female,41-60
10401,2,2190,94,57,249,237,181,-531,Female,19-25
10402,3,2190,89,56,188,239,118,-515,Male,26-40
10403,7,2190,78,24,81,111,0,514,Female,60+
10404,17,2190,35,16,132,28,192,3604,Female,19-25
10405,18,2190,46,21,105,39,85,2649,Female,41-60
10406,19,2190,142,43,265,204,182,-598,Female,41-60
10407,2,2191,94,57,249,237,181,-531,Male,60+
10408,3,2191,89,56,188,239,118,-515,Male,41-60
10409,7,2191,78,24,81,111,0,514,Male,19-25
10410,17,2191,35,16,132,28,192,3604,Male,19-25
10411,18,2191,46,21,105,39,85,2649,Female,0-18
10412,19,2191,142,43,265,204,182,-598,Female,19-25
10413,2,2192,94,57,249,237,181,-531,Male,0-18
10414,3,2192,89,56,188,239,118,-515,Male,19-25
10415,7,2192,78,24,81,111,0,514,Female,41-60
10416,17,2192,35,15,131,28,186,3604,Female,26-40
10417,18,2192,47,23,106,38,90,2649,Female,26-40
10418,19,2192,141,41,262,204,179,-593,Female,26-40
10419,2,2193,94,58,249,237,182,-531,Male,19-25
10420,3,2193,89,56,188,239,118,-515,Female,26-40
10421,7,2193,78,24,81,111,0,514,Female,0-18
10422,17,2193,35,15,131,28,186,3604,Male,26-40
10423,18,2193,46,22,107,38,93,2686,Female,41-60
10424,19,2193,142,40,260,204,176,-597,Male,26-40
10425,2,2194,94,59,248,237,181,-531,Female,26-40
10426,3,2194,87,57,188,240,119,-510,Female,19-25
10427,7,2194,78,24,81,111,0,514,Male,26-40
10428,17,2194,35,15,131,28,186,3604,Male,19-25
10429,18,2194,46,21,107,38,91,2686,Male,41-60
10430,19,2194,143,42,258,203,175,-597,Female,0-18
10431,2,2195,94,59,248,237,181,-531,Female,0-18
10432,3,2195,87,57,188,240,119,-510,Female,0-18
10433,7,2195,78,24,81,111,0,514,Male,41-60
10434,17,2195,36,14,131,28,183,3553,Male,26-40
10435,18,2195,46,20,108,38,93,2686,Male,41-60
10436,19,2195,141,42,256,201,175,-580,Male,26-40
10437,2,2196,94,59,248,237,181,-531,Male,60+
10438,3,2196,87,57,188,240,119,-510,Female,60+
10439,7,2196,78,24,81,111,0,514,Male,60+
10440,17,2196,36,14,131,28,183,3553,Male,0-18
10441,18,2196,46,20,108,38,93,2686,Male,19-25
10442,19,2196,141,42,256,201,175,-580,Male,60+
10443,2,2197,94,60,248,237,182,-531,Male,60+
10444,3,2197,85,58,189,241,121,-505,Male,26-40
10445,7,2197,78,24,81,111,0,514,Female,41-60
10446,17,2197,36,14,129,28,176,3552,Female,41-60
10447,18,2197,47,15,110,37,91,2686,Male,41-60
10448,19,2197,133,46,252,194,181,-512,Female,26-40
10449,2,2198,94,60,248,237,182,-531,Male,60+
10450,3,2198,83,56,190,242,121,-501,Female,41-60
10451,7,2198,78,24,81,111,0,514,Female,0-18
10452,17,2198,36,13,128,28,171,3552,Male,0-18
10453,18,2198,47,13,111,37,91,2686,Male,41-60
10454,19,2198,133,47,250,194,179,-512,Male,60+
10455,2,2199,94,60,248,237,182,-531,Female,41-60
10456,3,2199,82,56,190,243,121,-501,Female,41-60
10457,7,2199,78,24,81,111,0,514,Male,0-18
10458,17,2199,36,13,128,28,171,3552,Male,26-40
10459,18,2199,47,12,113,37,96,2686,Male,19-25
10460,19,2199,130,48,249,192,181,-488,Male,19-25
10461,2,2200,94,59,248,237,181,-531,Female,41-60
10462,3,2200,81,55,190,243,121,-496,Female,19-25
10463,7,2200,78,24,81,111,0,514,Male,19-25
10464,17,2200,36,12,128,28,169,3552,Female,0-18
10465,18,2200,47,10,114,37,96,2686,Male,41-60
10466,19,2200,130,50,248,191,182,-483,Female,0-18
10467,2,2201,93,59,248,237,182,-526,Male,26-40
10468,3,2201,81,55,190,243,121,-496,Male,26-40
10469,7,2201,78,24,81,111,0,514,Male,60+
10470,17,2201,36,12,128,28,169,3552,Female,0-18
10471,18,2201,47,10,114,37,96,2686,Male,60+
10472,19,2201,130,50,248,191,182,-483,Male,41-60
10473,2,2202,92,58,249,238,182,-526,Male,26-40
10474,3,2202,81,56,191,243,123,-496,Female,41-60
10475,7,2202,78,24,81,111,0,514,Male,19-25
10476,17,2202,35,12,128,28,171,3603,Male,60+
10477,18,2202,46,13,116,38,106,2686,Female,60+
10478,19,2202,130,53,244,191,179,-483,Male,0-18
10479,2,2203,92,59,249,238,183,-526,Female,26-40
10480,3,2203,81,56,193,243,125,-496,Female,26-40
10481,7,2203,78,24,81,111,0,514,Male,19-25
10482,17,2203,35,12,128,28,171,3603,Female,19-25
10483,18,2203,46,18,119,38,122,2687,Female,0-18
10484,19,2203,129,55,243,191,180,-478,Female,19-25
10485,2,2204,91,59,250,238,184,-522,Male,41-60
10486,3,2204,81,58,194,243,127,-496,Female,0-18
10487,7,2204,78,24,81,111,0,514,Female,0-18
10488,17,2204,35,12,128,28,171,3603,Female,19-25
10489,18,2204,46,20,120,38,128,2687,Male,41-60
10490,19,2204,129,55,243,191,180,-478,Male,19-25
10491,2,2205,90,58,252,239,186,-522,Male,41-60
10492,3,2205,81,58,194,243,127,-496,Female,19-25
10493,7,2205,78,24,81,111,0,514,Female,60+
10494,17,2205,35,12,128,28,171,3603,Male,41-60
10495,18,2205,46,21,120,38,130,2687,Male,0-18
10496,19,2205,124,55,241,189,182,-444,Male,41-60
10497,2,2206,89,60,253,239,189,-517,Female,19-25
10498,3,2206,81,57,196,243,129,-496,Female,19-25
10499,7,2206,78,24,81,111,0,514,Female,41-60
10500,17,2206,35,10,127,28,164,3603,Male,0-18
10501,18,2206,45,22,122,38,138,2725,Male,26-40
10502,19,2206,124,55,241,189,182,-444,Female,19-25
10503,2,2207,88,60,254,240,190,-517,Male,60+
10504,3,2207,81,57,196,243,129,-496,Male,0-18
10505,7,2207,78,24,81,111,0,514,Female,60+
10506,17,2207,35,10,127,28,164,3603,Male,19-25
10507,18,2207,45,21,121,38,134,2725,Male,41-60
10508,19,2207,123,55,241,187,183,-428,Male,60+
10509,2,2208,88,60,255,240,191,-517,Female,19-25
10510,3,2208,81,58,197,243,130,-496,Female,0-18
10511,7,2208,78,24,81,111,0,514,Female,60+
10512,17,2208,35,10,127,28,164,3603,Female,0-18
10513,18,2208,45,22,122,38,138,2725,Female,19-25
10514,19,2208,124,53,239,187,180,-433,Female,19-25
10515,2,2209,88,60,257,240,193,-517,Female,26-40
10516,3,2209,80,58,197,244,130,-496,Female,60+
10517,7,2209,78,24,81,111,0,514,Male,60+
10518,17,2209,35,11,126,28,162,3603,Male,26-40
10519,18,2209,45,21,122,38,137,2725,Male,26-40
10520,19,2209,125,50,239,186,178,-433,Female,19-25
10521,2,2210,88,61,258,240,195,-517,Female,60+
10522,3,2210,80,59,197,244,131,-496,Female,0-18
10523,7,2210,78,24,81,111,0,514,Male,19-25
10524,17,2210,36,13,127,28,167,3552,Male,19-25
10525,18,2210,45,21,122,38,137,2725,Male,26-40
10526,19,2210,130,48,238,188,172,-468,Female,41-60
10527,2,2211,88,60,259,240,195,-517,Male,60+
10528,3,2211,79,59,197,244,131,-491,Female,60+
10529,7,2211,78,24,81,111,0,514,Male,19-25
10530,17,2211,37,14,127,28,167,3502,Female,41-60
10531,18,2211,45,20,123,38,138,2725,Male,0-18
10532,19,2211,131,46,237,187,170,-468,Female,26-40
10533,2,2212,88,59,261,240,197,-517,Male,60+
10534,3,2212,78,60,198,245,133,-492,Female,41-60
10535,7,2212,78,24,81,111,0,514,Male,26-40
10536,17,2212,37,15,126,28,166,3502,Male,60+
10537,18,2212,45,17,124,38,137,2725,Female,19-25
10538,19,2212,132,44,236,187,167,-473,Male,0-18
10539,2,2213,88,59,261,240,197,-517,Female,41-60
10540,3,2213,77,61,198,245,134,-487,Female,0-18
10541,7,2213,78,24,81,111,0,514,Female,0-18
10542,17,2213,36,15,126,29,166,3502,Female,19-25
10543,18,2213,45,16,125,38,138,2725,Female,41-60
10544,19,2213,133,43,234,186,164,-473,Female,41-60
10545,2,2214,88,59,262,240,198,-517,Female,41-60
10546,3,2214,76,62,199,246,135,-487,Male,60+
10547,7,2214,78,24,81,111,0,514,Female,26-40
10548,17,2214,36,15,126,29,166,3502,Male,41-60
10549,18,2214,45,14,126,38,138,2725,Female,19-25
10550,19,2214,132,42,234,187,164,-473,Male,41-60
10551,2,2215,87,59,263,240,199,-513,Male,60+
10552,3,2215,75,61,198,246,134,-482,Male,41-60
10553,7,2215,78,24,81,111,0,514,Female,26-40
10554,17,2215,36,15,126,29,166,3502,Female,19-25
10555,18,2215,45,14,128,38,144,2725,Female,41-60
10556,19,2215,132,42,233,187,163,-473,Male,41-60
10557,2,2216,87,59,263,240,199,-513,Male,0-18
10558,3,2216,73,60,198,247,134,-477,Male,0-18
10559,7,2216,78,24,81,111,0,514,Male,26-40
10560,17,2216,36,16,126,29,167,3502,Female,0-18
10561,18,2216,45,14,129,38,147,2725,Male,26-40
10562,19,2216,128,40,232,185,164,-443,Female,60+
10563,2,2217,87,59,263,240,199,-513,Female,26-40
10564,3,2217,72,60,197,248,133,-477,Female,19-25
10565,7,2217,78,24,81,111,0,514,Male,41-60
10566,17,2217,36,16,126,29,167,3502,Female,19-25
10567,18,2217,45,14,131,38,153,2725,Male,60+
10568,19,2217,125,39,230,184,163,-422,Female,26-40
10569,2,2218,86,61,263,241,200,-513,Male,60+
10570,3,2218,71,60,197,248,134,-472,Male,19-25
10571,7,2218,78,24,81,111,0,514,Female,60+
10572,17,2218,36,16,126,29,167,3502,Male,41-60
10573,18,2218,45,15,131,38,155,2725,Male,41-60
10574,19,2218,125,40,229,184,162,-422,Male,0-18
10575,2,2219,86,61,263,241,200,-513,Female,26-40
10576,3,2219,70,59,196,249,132,-472,Male,19-25
10577,7,2219,78,24,81,111,0,514,Female,26-40
10578,17,2219,36,16,126,29,167,3502,Male,41-60
10579,18,2219,45,13,132,38,155,2725,Female,0-18
10580,19,2219,126,40,227,184,160,-427,Male,41-60
10581,2,2220,86,61,264,241,201,-513,Female,26-40
10582,3,2220,70,60,196,249,133,-472,Female,19-25
10583,7,2220,78,24,81,111,0,514,Male,26-40
10584,17,2220,36,16,126,29,167,3502,Female,41-60
10585,18,2220,45,15,133,38,160,2726,Male,19-25
10586,19,2220,127,40,225,183,157,-427,Female,19-25
10587,2,2221,86,61,264,241,201,-513,Female,41-60
10588,3,2221,70,60,196,249,133,-472,Female,60+
10589,7,2221,78,24,81,111,0,514,Female,26-40
10590,17,2221,36,16,126,29,167,3502,Female,0-18
10591,18,2221,45,15,133,38,160,2726,Male,60+
10592,19,2221,127,40,225,183,157,-427,Female,0-18
10593,2,2222,84,62,266,242,205,-508,Male,0-18
10594,3,2222,70,61,194,249,131,-472,Male,41-60
10595,7,2222,78,24,81,111,0,514,Male,19-25
10596,17,2222,36,15,125,29,162,3501,Male,0-18
10597,18,2222,45,18,135,38,171,2726,Female,0-18
10598,19,2222,129,42,222,182,155,-432,Male,60+
10599,2,2223,83,63,266,242,206,-504,Male,19-25
10600,3,2223,70,61,194,249,131,-472,Male,0-18
10601,7,2223,78,24,81,111,0,514,Male,26-40
10602,17,2223,36,15,125,29,162,3501,Female,0-18
10603,18,2223,45,19,135,38,172,2726,Female,26-40
10604,19,2223,129,43,220,181,154,-427,Female,60+
10605,2,2224,82,64,266,243,206,-504,Male,0-18
10606,3,2224,70,62,194,249,131,-472,Male,19-25
10607,7,2224,78,24,81,111,0,514,Female,41-60
10608,17,2224,36,15,125,29,162,3501,Female,19-25
10609,18,2224,45,18,136,38,174,2726,Female,41-60
10610,19,2224,130,46,219,181,154,-432,Male,60+
10611,2,2225,82,65,265,243,206,-504,Male,60+
10612,3,2225,70,61,193,249,130,-472,Female,0-18
10613,7,2225,78,24,81,111,0,514,Female,60+
10614,17,2225,35,12,124,28,157,3602,Male,41-60
10615,18,2225,45,18,136,38,174,2726,Female,26-40
10616,19,2225,130,46,218,181,153,-432,Female,60+
10617,2,2226,80,65,265,244,206,-499,Female,41-60
10618,3,2226,70,61,193,249,130,-472,Male,26-40
10619,7,2226,78,24,81,111,0,514,Male,60+
10620,17,2226,35,13,123,28,155,3602,Female,60+
10621,18,2226,45,18,136,38,174,2726,Male,26-40
10622,19,2226,130,48,217,181,153,-432,Male,60+
10623,2,2227,79,65,265,244,207,-494,Female,19-25
10624,3,2227,70,62,193,249,130,-472,Female,26-40
10625,7,2227,78,24,81,111,0,514,Female,26-40
10626,17,2227,36,13,123,29,152,3501,Female,19-25
10627,18,2227,45,21,137,38,181,2726,Male,41-60
10628,19,2227,130,49,216,181,152,-432,Male,41-60
10629,2,2228,79,65,265,244,207,-494,Female,0-18
10630,3,2228,69,62,193,249,131,-467,Male,19-25
10631,7,2228,78,24,81,111,0,514,Male,0-18
10632,17,2228,36,12,123,29,150,3501,Male,0-18
10633,18,2228,45,23,138,38,187,2727,Male,19-25
10634,19,2228,130,50,216,181,153,-432,Female,0-18
10635,2,2229,78,66,265,245,208,-494,Male,0-18
10636,3,2229,68,62,193,250,131,-467,Male,19-25
10637,7,2229,78,24,81,111,0,514,Female,41-60
10638,17,2229,36,12,123,29,150,3501,Female,26-40
10639,18,2229,45,23,139,38,190,2727,Female,26-40
10640,19,2229,130,51,215,181,152,-432,Female,19-25
10641,2,2230,78,66,265,245,208,-494,Male,19-25
10642,3,2230,67,62,193,250,131,-462,Male,60+
10643,7,2230,78,24,81,111,0,514,Female,0-18
10644,17,2230,36,12,123,29,150,3501,Male,26-40
10645,18,2230,45,23,139,38,190,2727,Female,26-40
10646,19,2230,129,50,215,181,152,-427,Male,60+
10647,2,2231,77,66,265,245,208,-489,Male,41-60
10648,3,2231,66,61,193,251,131,-462,Male,19-25
10649,7,2231,78,24,81,111,0,514,Female,0-18
10650,17,2231,36,12,123,29,150,3501,Male,19-25
10651,18,2231,45,24,140,38,195,2727,Female,0-18
10652,19,2231,128,50,215,181,152,-422,Female,0-18
10653,2,2232,77,65,265,245,208,-489,Female,41-60
10654,3,2232,65,63,194,251,133,-457,Male,26-40
10655,7,2232,78,24,81,111,0,514,Female,0-18
10656,17,2232,36,13,122,29,148,3501,Male,0-18
10657,18,2232,45,22,141,38,195,2727,Male,41-60
10658,19,2232,128,50,215,181,152,-422,Female,0-18
10659,2,2233,77,65,265,245,208,-489,Female,26-40
10660,3,2233,63,61,195,252,134,-452,Female,26-40
10661,7,2233,78,24,81,111,0,514,Male,26-40
10662,17,2233,36,13,122,29,148,3501,Male,0-18
10663,18,2233,45,22,141,38,195,2727,Female,41-60
10664,19,2233,127,48,214,178,152,-401,Female,19-25
10665,2,2234,77,65,265,245,208,-489,Male,26-40
10666,3,2234,62,59,196,253,134,-452,Male,41-60
10667,7,2234,78,24,81,111,0,514,Male,26-40
10668,17,2234,36,12,122,29,147,3501,Male,60+
10669,18,2234,45,22,141,38,195,2727,Male,19-25
10670,19,2234,121,48,214,175,157,-352,Male,60+
10671,2,2235,77,65,265,245,208,-489,Female,19-25
10672,3,2235,61,60,196,253,135,-447,Male,26-40
10673,7,2235,78,24,81,111,0,514,Male,19-25
10674,17,2235,36,13,122,29,148,3501,Female,0-18
10675,18,2235,45,21,141,38,193,2727,Female,26-40
10676,19,2235,123,45,212,175,152,-363,Female,19-25
10677,2,2236,77,65,265,245,208,-489,Female,60+
10678,3,2236,61,60,196,253,135,-447,Male,60+
10679,7,2236,78,24,81,111,0,514,Female,60+
10680,17,2236,36,14,122,29,150,3501,Male,60+
10681,18,2236,45,21,141,38,193,2727,Female,0-18
10682,19,2236,123,45,212,175,152,-363,Male,26-40
10683,2,2237,76,64,265,246,207,-489,Female,0-18
10684,3,2237,59,60,198,254,137,-442,Male,60+
